Microsoft Windows [Version 10.0.26200.8457]
(c) Microsoft Corporation. All rights reserved.

C:\Users\Rajdeep Kumar\movie-recsys>conda activate recsys-env/

(C:\Users\Rajdeep Kumar\movie-recsys\recsys-env) C:\Users\Rajdeep Kumar\movie-recsys>
 *  History restored 

Microsoft Windows [Version 10.0.26200.8457]
(c) Microsoft Corporation. All rights reserved.

C:\Users\Rajdeep Kumar\movie-recsys>conda activate recsys-env/

(C:\Users\Rajdeep Kumar\movie-recsys\recsys-env) C:\Users\Rajdeep Kumar\movie-recsys>python src\train_w2v.py
🚀 Training Word2Vec-Hybrid SASRec on: cuda
🚀 INJECTION: Loading pre-trained Word2Vec embeddings into SASRec!
Epoch [54/100] | Batch [250/538] | Loss: 0.2103
Epoch [54/100] | Batch [500/538] | Loss: 0.2248
✅ Epoch 54 Complete | Avg Loss: 0.2118 | Time: 14.35 sec
Epoch [55/100] | Batch [250/538] | Loss: 0.2132
Epoch [55/100] | Batch [500/538] | Loss: 0.2043
✅ Epoch 55 Complete | Avg Loss: 0.2114 | Time: 14.09 sec
Epoch [56/100] | Batch [250/538] | Loss: 0.2118
Epoch [56/100] | Batch [500/538] | Loss: 0.2071
✅ Epoch 56 Complete | Avg Loss: 0.2115 | Time: 14.36 sec
Epoch [57/100] | Batch [250/538] | Loss: 0.2088
Epoch [57/100] | Batch [500/538] | Loss: 0.2124
✅ Epoch 57 Complete | Avg Loss: 0.2111 | Time: 14.52 sec
Epoch [58/100] | Batch [250/538] | Loss: 0.2157
Epoch [58/100] | Batch [500/538] | Loss: 0.2095
✅ Epoch 58 Complete | Avg Loss: 0.2106 | Time: 14.10 sec
Epoch [59/100] | Batch [250/538] | Loss: 0.2032
Epoch [59/100] | Batch [500/538] | Loss: 0.2001
✅ Epoch 59 Complete | Avg Loss: 0.2102 | Time: 14.36 sec
Epoch [60/100] | Batch [250/538] | Loss: 0.2104
Epoch [60/100] | Batch [500/538] | Loss: 0.1987
✅ Epoch 60 Complete | Avg Loss: 0.2099 | Time: 14.68 sec
Epoch [61/100] | Batch [250/538] | Loss: 0.2220
Epoch [61/100] | Batch [500/538] | Loss: 0.2170
✅ Epoch 61 Complete | Avg Loss: 0.2094 | Time: 14.76 sec
Epoch [62/100] | Batch [250/538] | Loss: 0.2043
Epoch [62/100] | Batch [500/538] | Loss: 0.2139
✅ Epoch 62 Complete | Avg Loss: 0.2098 | Time: 14.37 sec
Epoch [63/100] | Batch [250/538] | Loss: 0.2056
Epoch [63/100] | Batch [500/538] | Loss: 0.2192
✅ Epoch 63 Complete | Avg Loss: 0.2092 | Time: 14.37 sec
Epoch [64/100] | Batch [250/538] | Loss: 0.2068
Epoch [64/100] | Batch [500/538] | Loss: 0.2150
✅ Epoch 64 Complete | Avg Loss: 0.2088 | Time: 14.67 sec
Epoch [65/100] | Batch [250/538] | Loss: 0.2079
Epoch [65/100] | Batch [500/538] | Loss: 0.2106
✅ Epoch 65 Complete | Avg Loss: 0.2087 | Time: 14.51 sec
Epoch [66/100] | Batch [250/538] | Loss: 0.2061
Epoch [66/100] | Batch [500/538] | Loss: 0.2072
✅ Epoch 66 Complete | Avg Loss: 0.2082 | Time: 17.62 sec
Epoch [67/100] | Batch [250/538] | Loss: 0.2215
Epoch [67/100] | Batch [500/538] | Loss: 0.2023
✅ Epoch 67 Complete | Avg Loss: 0.2079 | Time: 14.20 sec
Epoch [68/100] | Batch [250/538] | Loss: 0.1986
Epoch [68/100] | Batch [500/538] | Loss: 0.2104
✅ Epoch 68 Complete | Avg Loss: 0.2076 | Time: 14.11 sec
Epoch [69/100] | Batch [250/538] | Loss: 0.1985
Epoch [69/100] | Batch [500/538] | Loss: 0.2105
✅ Epoch 69 Complete | Avg Loss: 0.2071 | Time: 14.36 sec
Epoch [70/100] | Batch [250/538] | Loss: 0.2012
Epoch [70/100] | Batch [500/538] | Loss: 0.2183
✅ Epoch 70 Complete | Avg Loss: 0.2068 | Time: 14.56 sec
Epoch [71/100] | Batch [250/538] | Loss: 0.2010
Epoch [71/100] | Batch [500/538] | Loss: 0.1998
✅ Epoch 71 Complete | Avg Loss: 0.2071 | Time: 14.31 sec
Epoch [72/100] | Batch [250/538] | Loss: 0.2030
Epoch [72/100] | Batch [500/538] | Loss: 0.2031
✅ Epoch 72 Complete | Avg Loss: 0.2068 | Time: 14.24 sec
Epoch [73/100] | Batch [250/538] | Loss: 0.2124
Epoch [73/100] | Batch [500/538] | Loss: 0.2132
✅ Epoch 73 Complete | Avg Loss: 0.2065 | Time: 14.45 sec
Epoch [74/100] | Batch [250/538] | Loss: 0.2175
Epoch [74/100] | Batch [500/538] | Loss: 0.1947
✅ Epoch 74 Complete | Avg Loss: 0.2067 | Time: 14.32 sec
Epoch [75/100] | Batch [250/538] | Loss: 0.1981
Epoch [75/100] | Batch [500/538] | Loss: 0.2072
✅ Epoch 75 Complete | Avg Loss: 0.2061 | Time: 14.03 sec
Epoch [76/100] | Batch [250/538] | Loss: 0.1825
Epoch [76/100] | Batch [500/538] | Loss: 0.2127
✅ Epoch 76 Complete | Avg Loss: 0.2065 | Time: 14.26 sec
Epoch [77/100] | Batch [250/538] | Loss: 0.2011
Epoch [77/100] | Batch [500/538] | Loss: 0.2068
✅ Epoch 77 Complete | Avg Loss: 0.2060 | Time: 13.91 sec
Epoch [78/100] | Batch [250/538] | Loss: 0.2164
Epoch [78/100] | Batch [500/538] | Loss: 0.2136
✅ Epoch 78 Complete | Avg Loss: 0.2057 | Time: 14.01 sec
Epoch [79/100] | Batch [250/538] | Loss: 0.1948
Epoch [79/100] | Batch [500/538] | Loss: 0.1889
✅ Epoch 79 Complete | Avg Loss: 0.2055 | Time: 14.20 sec
Epoch [80/100] | Batch [250/538] | Loss: 0.2011
Epoch [80/100] | Batch [500/538] | Loss: 0.1931
✅ Epoch 80 Complete | Avg Loss: 0.2057 | Time: 14.32 sec
Epoch [81/100] | Batch [250/538] | Loss: 0.1922
Epoch [81/100] | Batch [500/538] | Loss: 0.2119
✅ Epoch 81 Complete | Avg Loss: 0.2048 | Time: 14.04 sec
Epoch [82/100] | Batch [250/538] | Loss: 0.2076
Epoch [82/100] | Batch [500/538] | Loss: 0.2256
✅ Epoch 82 Complete | Avg Loss: 0.2048 | Time: 14.17 sec
Epoch [83/100] | Batch [250/538] | Loss: 0.1950
Epoch [83/100] | Batch [500/538] | Loss: 0.2101
✅ Epoch 83 Complete | Avg Loss: 0.2042 | Time: 13.93 sec
Epoch [84/100] | Batch [250/538] | Loss: 0.2136
Epoch [84/100] | Batch [500/538] | Loss: 0.2150
✅ Epoch 84 Complete | Avg Loss: 0.2044 | Time: 14.21 sec
Epoch [85/100] | Batch [250/538] | Loss: 0.1964
Epoch [85/100] | Batch [500/538] | Loss: 0.2166
✅ Epoch 85 Complete | Avg Loss: 0.2046 | Time: 14.10 sec
Epoch [86/100] | Batch [250/538] | Loss: 0.2089
Epoch [86/100] | Batch [500/538] | Loss: 0.2025
✅ Epoch 86 Complete | Avg Loss: 0.2042 | Time: 14.22 sec
Epoch [87/100] | Batch [250/538] | Loss: 0.2082
Epoch [87/100] | Batch [500/538] | Loss: 0.1969
✅ Epoch 87 Complete | Avg Loss: 0.2042 | Time: 14.09 sec
Epoch [88/100] | Batch [250/538] | Loss: 0.1995
Epoch [88/100] | Batch [500/538] | Loss: 0.2097
✅ Epoch 88 Complete | Avg Loss: 0.2039 | Time: 14.57 sec
Epoch [89/100] | Batch [250/538] | Loss: 0.1974
Epoch [89/100] | Batch [500/538] | Loss: 0.2027
✅ Epoch 89 Complete | Avg Loss: 0.2034 | Time: 14.34 sec
Epoch [90/100] | Batch [250/538] | Loss: 0.2042
Epoch [90/100] | Batch [500/538] | Loss: 0.1846
✅ Epoch 90 Complete | Avg Loss: 0.2038 | Time: 14.18 sec
Epoch [91/100] | Batch [250/538] | Loss: 0.2102
Epoch [91/100] | Batch [500/538] | Loss: 0.1975
✅ Epoch 91 Complete | Avg Loss: 0.2030 | Time: 14.17 sec
Epoch [92/100] | Batch [250/538] | Loss: 0.1967
Epoch [92/100] | Batch [500/538] | Loss: 0.1909
✅ Epoch 92 Complete | Avg Loss: 0.2029 | Time: 14.22 sec
Epoch [93/100] | Batch [250/538] | Loss: 0.1986
Epoch [93/100] | Batch [500/538] | Loss: 0.2060
✅ Epoch 93 Complete | Avg Loss: 0.2027 | Time: 14.25 sec
Epoch [94/100] | Batch [250/538] | Loss: 0.2160
Epoch [94/100] | Batch [500/538] | Loss: 0.1852
✅ Epoch 94 Complete | Avg Loss: 0.2030 | Time: 14.22 sec
Epoch [95/100] | Batch [250/538] | Loss: 0.2057
Epoch [95/100] | Batch [500/538] | Loss: 0.2064
✅ Epoch 95 Complete | Avg Loss: 0.2026 | Time: 14.27 sec
Epoch [96/100] | Batch [250/538] | Loss: 0.2030
Epoch [96/100] | Batch [500/538] | Loss: 0.2087
✅ Epoch 96 Complete | Avg Loss: 0.2030 | Time: 14.30 sec
Epoch [97/100] | Batch [250/538] | Loss: 0.2045
Epoch [97/100] | Batch [500/538] | Loss: 0.1922
✅ Epoch 97 Complete | Avg Loss: 0.2033 | Time: 14.22 sec
Epoch [98/100] | Batch [250/538] | Loss: 0.1842
Epoch [98/100] | Batch [500/538] | Loss: 0.2190
✅ Epoch 98 Complete | Avg Loss: 0.2024 | Time: 14.31 sec
Epoch [99/100] | Batch [250/538] | Loss: 0.2039
Epoch [99/100] | Batch [500/538] | Loss: 0.2127
✅ Epoch 99 Complete | Avg Loss: 0.2021 | Time: 14.45 sec
Epoch [100/100] | Batch [250/538] | Loss: 0.2032
Epoch [100/100] | Batch [500/538] | Loss: 0.2104
✅ Epoch 100 Complete | Avg Loss: 0.2020 | Time: 14.55 sec
💾 Hybrid weights saved to models/weights\sasrec_w2v_model.pth

(C:\Users\Rajdeep Kumar\movie-recsys\recsys-env) C:\Users\Rajdeep Kumar\movie-recsys>(C:\Users\Rajdeep Kumar\movie-recsys\recsys-env) C:\Users\Rajdeep Kumar\movie-recsys>python src\eval_sasrec.py                                                
🔍 Evaluating on device: cuda
Model loaded. Starting rigorous full-catalog evaluation...
Processed 25600/137477 users...
Processed 51200/137477 users...
Processed 76800/137477 users...
Processed 102400/137477 users...
Processed 128000/137477 users...

========================================
🏆 SASREC EVALUATION RESULTS
========================================
Hit Ratio @ 10 : 0.0887
NDCG @ 10      : 0.0366
========================================

(C:\Users\Rajdeep Kumar\movie-recsys\recsys-env) C:\Users\Rajdeep Kumar\movie-recsys>
